category,type,name,address,chain,file,context
"Location LP","pool","apple","0xf7ebB29dfB6b77F02c52dAE5d3ad9107c1420B7e","base","port-keyed-pools-deployed.json","{""port"":""kraken_deep"",""loc"":5009,""good"":""apple"",""kind"":""food"",""coin"":""gold"",""price"":1}"
"Location LP","pool","cinnamon","0xdB18c5AdebC8050008A3d3D9F1C756C3DE9AD711","base","port-keyed-pools-deployed.json","{""port"":""kraken_deep"",""loc"":5009,""good"":""cinnamon"",""kind"":""food"",""coin"":""gold"",""price"":1}"
"Location LP","pool","cod","0x6039497B95f8482fa094DAb6e1913D3D88c9878C","base","port-keyed-pools-deployed.json","{""port"":""kraken_deep"",""loc"":5009,""good"":""cod"",""kind"":""food"",""coin"":""gold"",""price"":5}"
"Location LP","pool","jerky","0x5DA575d669CB7dd4f8F1B59411d9df14f01Fc62E","base","port-keyed-pools-deployed.json","{""port"":""kraken_deep"",""loc"":5009,""good"":""jerky"",""kind"":""food"",""coin"":""gold"",""price"":7}"
"Location LP","pool","ale","0x08Cc262179063B012E113C8aa78F8DE5BF2cF25C","base","port-keyed-pools-deployed.json","{""port"":""kraken_deep"",""loc"":5009,""good"":""ale"",""kind"":""food"",""coin"":""gold"",""price"":8}"
"Location LP","pool","pepper","0x7E8e8A8797D35fE3F7Be01423CF441f6E18FF204","base","port-keyed-pools-deployed.json","{""port"":""kraken_deep"",""loc"":5009,""good"":""pepper"",""kind"":""food"",""coin"":""gold"",""price"":30}"
"Location LP","pool","wine","0x089Eb8828f09215fd3049404638a702C56de9d43","base","port-keyed-pools-deployed.json","{""port"":""kraken_deep"",""loc"":5009,""good"":""wine"",""kind"":""food"",""coin"":""gold"",""price"":40}"
"Location LP","pool","saffron","0x0D1CC873FF6aE97518673544a4cF6bf552989889","base","port-keyed-pools-deployed.json","{""port"":""kraken_deep"",""loc"":5009,""good"":""saffron"",""kind"":""food"",""coin"":""gold"",""price"":65}"
"Location LP","pool","greataxe-iron","0x365959053aA7589B0B1a90427092403F4487fB1e","base","port-keyed-pools-deployed.json","{""port"":""kraken_deep"",""loc"":5009,""good"":""greataxe-iron"",""kind"":""weapon"",""coin"":""gold"",""price"":20}"
"Location LP","pool","salt","0x85edd76059447414046DA76D2949a2613FaC11c2","base","port-keyed-pools-deployed.json","{""port"":""skull_reef"",""loc"":12009,""good"":""salt"",""kind"":""food"",""coin"":""copper"",""price"":1}"
"Location LP","pool","honey","0xAc73e9B123C4546E17373Ea25aECFc37bCF6fB83","base","port-keyed-pools-deployed.json","{""port"":""skull_reef"",""loc"":12009,""good"":""honey"",""kind"":""food"",""coin"":""silver"",""price"":1}"
"Location LP","pool","rations","0x5dEF813C0FD1C5B121eE465e4926B0dE65c30679","base","port-keyed-pools-deployed.json","{""port"":""skull_reef"",""loc"":12009,""good"":""rations"",""kind"":""food"",""coin"":""silver"",""price"":5}"
"Location LP","pool","apple","0xdc4446cDc9bbc6837e14E4b14130AC1465d4321b","base","port-keyed-pools-deployed.json","{""port"":""skull_reef"",""loc"":12009,""good"":""apple"",""kind"":""food"",""coin"":""gold"",""price"":1}"
"Location LP","pool","cinnamon","0x61ea93eF9c07e4840C67d50102380Ca340A11001","base","port-keyed-pools-deployed.json","{""port"":""skull_reef"",""loc"":12009,""good"":""cinnamon"",""kind"":""food"",""coin"":""gold"",""price"":1}"
"Location LP","pool","cod","0x735387679Cd01BEc75214C79e83bb650caB3d97d","base","port-keyed-pools-deployed.json","{""port"":""skull_reef"",""loc"":12009,""good"":""cod"",""kind"":""food"",""coin"":""gold"",""price"":5}"
"Location LP","pool","jerky","0xfD0C982A21755EBbD787dce2C6403d20f3D7b354","base","port-keyed-pools-deployed.json","{""port"":""skull_reef"",""loc"":12009,""good"":""jerky"",""kind"":""food"",""coin"":""gold"",""price"":7}"
"Location LP","pool","ale","0xFA485B4341E8c029CB0c1E2eF2B9432c95c76A9b","base","port-keyed-pools-deployed.json","{""port"":""skull_reef"",""loc"":12009,""good"":""ale"",""kind"":""food"",""coin"":""gold"",""price"":8}"
"Location LP","pool","pepper","0x01d7151D6d739e492c12FCD181861B10C2627966","base","port-keyed-pools-deployed.json","{""port"":""skull_reef"",""loc"":12009,""good"":""pepper"",""kind"":""food"",""coin"":""gold"",""price"":30}"
"Location LP","pool","wine","0x8583F73257Bca2A228D2EdC0079F7537a4716F96","base","port-keyed-pools-deployed.json","{""port"":""skull_reef"",""loc"":12009,""good"":""wine"",""kind"":""food"",""coin"":""gold"",""price"":40}"
"Location LP","pool","saffron","0xB418485d8Ef20Cb1112E6f5bf3dBaB6c492B2eF2","base","port-keyed-pools-deployed.json","{""port"":""skull_reef"",""loc"":12009,""good"":""saffron"",""kind"":""food"",""coin"":""gold"",""price"":65}"
"Location LP","pool","battleaxe-iron","0x02e769a4ab9D552bF0c3b47c6Ada5876134e6E6d","base","port-keyed-pools-deployed.json","{""port"":""skull_reef"",""loc"":12009,""good"":""battleaxe-iron"",""kind"":""weapon"",""coin"":""gold"",""price"":10}"
"Location LP","pool","pool","0x9Aa7f6Ca5ce0B1261e870e2Df0b96BdAa601387D","base","port-royal-gear-keyed-deployed.json","{""id"":""sword-wooden"",""price"":7.5,""loc"":8003}"
"Location LP","pool","gear","0xd44e0DB7AB7c26A1a13759C009DC20F4Ebf13aBf","base","port-royal-gear-keyed-deployed.json","{""id"":""sword-wooden"",""price"":7.5,""loc"":8003}"
"Location LP","pool","pool","0xf500777472a2fc75dD310207cf90725033Eac9D7","base","port-royal-gear-keyed-deployed.json","{""id"":""sword-iron"",""price"":15,""loc"":8003}"
"Location LP","pool","gear","0xbe0536caE25eaD6473bFc861A9975Af4710Aa655","base","port-royal-gear-keyed-deployed.json","{""id"":""sword-iron"",""price"":15,""loc"":8003}"
"Location LP","pool","pool","0x1A7412b0F98a0e0e4990eb1C634e94C565dFf46e","base","port-royal-gear-keyed-deployed.json","{""id"":""sword-bronze"",""price"":30,""loc"":8003}"
"Location LP","pool","gear","0xeE5788B20ed6fC9B0D95236C60949748320A2E78","base","port-royal-gear-keyed-deployed.json","{""id"":""sword-bronze"",""price"":30,""loc"":8003}"
"Location LP","pool","pool","0x5b19f15884af9611785bD8b196351fb88D87a496","base","port-royal-gear-keyed-deployed.json","{""id"":""sword-steel"",""price"":60,""loc"":8003}"
"Location LP","pool","gear","0x48a0d4D9Fa81Bb699c0Cd7A21502dF346835C4DE","base","port-royal-gear-keyed-deployed.json","{""id"":""sword-steel"",""price"":60,""loc"":8003}"
"Location LP","pool","pool","0x0E6AF5E52106074Ea27496F74fD7FD225CB7cf95","base","port-royal-gear-keyed-deployed.json","{""id"":""spear-wooden"",""price"":1,""loc"":8003}"
"Location LP","pool","gear","0x1f6570373Fd475Dd55bad6Bf184d140f66212f2C","base","port-royal-gear-keyed-deployed.json","{""id"":""spear-wooden"",""price"":1,""loc"":8003}"
"Location LP","pool","pool","0xd0b8bb76Ce2b56BE1c4dc9381814e5F036bfBfF1","base","port-royal-gear-keyed-deployed.json","{""id"":""spear-iron"",""price"":2,""loc"":8003}"
"Location LP","pool","gear","0xe9B1e898b3233c949f4b6D96Cc6ae44eCfA9ec0f","base","port-royal-gear-keyed-deployed.json","{""id"":""spear-iron"",""price"":2,""loc"":8003}"
"Location LP","pool","pool","0x12E6b8DbF6585DF128be6dfAf79d77004436a3B8","base","port-royal-gear-keyed-deployed.json","{""id"":""spear-bronze"",""price"":4,""loc"":8003}"
"Location LP","pool","gear","0x2806286DD33379a7817075E791d396C972AC9628","base","port-royal-gear-keyed-deployed.json","{""id"":""spear-bronze"",""price"":4,""loc"":8003}"
"Location LP","pool","pool","0xD46E80E4c8F2C08b7Eb1844B7482CBB282c79970","base","port-royal-gear-keyed-deployed.json","{""id"":""spear-steel"",""price"":8,""loc"":8003}"
"Location LP","pool","gear","0x56EC69B3BC57C8C5BF0F7a50da34555D0C40B85A","base","port-royal-gear-keyed-deployed.json","{""id"":""spear-steel"",""price"":8,""loc"":8003}"
"Location LP","pool","pool","0x0a21CB60B52A3c87717503B3360a120E99b8123B","base","port-royal-gear-keyed-deployed.json","{""id"":""shield-wooden"",""price"":10,""loc"":8003}"
"Location LP","pool","gear","0xa5FE49a0E5967F660Cc79E85ba286c70835c9E3F","base","port-royal-gear-keyed-deployed.json","{""id"":""shield-wooden"",""price"":10,""loc"":8003}"
"Location LP","pool","pool","0x06928173f40d85367fe2AA0fc45ea6ac7eC2F311","base","port-royal-gear-keyed-deployed.json","{""id"":""shield-iron"",""price"":20,""loc"":8003}"
"Location LP","pool","gear","0x68502de98506Ec34ce662854844F196750Ccf283","base","port-royal-gear-keyed-deployed.json","{""id"":""shield-iron"",""price"":20,""loc"":8003}"
"Location LP","pool","pool","0xB4dc53b0bfE27D9bFD7cf04f0296d3d2E1D040dB","base","port-royal-gear-keyed-deployed.json","{""id"":""shield-bronze"",""price"":40,""loc"":8003}"
"Location LP","pool","gear","0x52d27347A685De67dF190D14bc4D796016Fb738D","base","port-royal-gear-keyed-deployed.json","{""id"":""shield-bronze"",""price"":40,""loc"":8003}"
"Location LP","pool","pool","0x5B7063a82fc9d74515403038bFBB9f61D0978CED","base","port-royal-gear-keyed-deployed.json","{""id"":""shield-steel"",""price"":80,""loc"":8003}"
"Location LP","pool","gear","0x2608424B1e548B81Bc56533C816125d08f6713B3","base","port-royal-gear-keyed-deployed.json","{""id"":""shield-steel"",""price"":80,""loc"":8003}"
"Location LP","pool","pool","0x5EAd0D117d663017b07443Cb0453843b98559b4E","base","port-royal-gear-keyed-deployed.json","{""id"":""dagger-wooden"",""price"":1,""loc"":8003}"
"Location LP","pool","gear","0xB8Ad33a435401ACb73814af77D9796cceC2bAa6E","base","port-royal-gear-keyed-deployed.json","{""id"":""dagger-wooden"",""price"":1,""loc"":8003}"
"Location LP","pool","pool","0x8f55194E9685AEbDcE776e7B2fB7FF2c35c478c3","base","port-royal-gear-keyed-deployed.json","{""id"":""dagger-iron"",""price"":2,""loc"":8003}"
"Location LP","pool","gear","0x61b2474D280D8E12F4Fe7A4Be6D95B9E74F2306F","base","port-royal-gear-keyed-deployed.json","{""id"":""dagger-iron"",""price"":2,""loc"":8003}"
"Location LP","pool","pool","0xD10d1F03Aac6db896a418d1583ae9e6f5c4C6c97","base","port-royal-gear-keyed-deployed.json","{""id"":""dagger-bronze"",""price"":4,""loc"":8003}"
"Location LP","pool","gear","0x9F9a2Ed757230aA1A4b84b72a3A2d6A1CEd2DEa3","base","port-royal-gear-keyed-deployed.json","{""id"":""dagger-bronze"",""price"":4,""loc"":8003}"
"Location LP","pool","pool","0xe4BA2F07018894524650aD096ddf6Ff1D5CC506B","base","port-royal-gear-keyed-deployed.json","{""id"":""dagger-steel"",""price"":8,""loc"":8003}"
"Location LP","pool","gear","0xeec95f311198f1CDfDeeC304Dd1780CFEC7FD340","base","port-royal-gear-keyed-deployed.json","{""id"":""dagger-steel"",""price"":8,""loc"":8003}"
"Location LP","pool","pool","0x91E74cEEb99CB72B1D0E79cF9B829bB1B3deC728","base","port-royal-gear-keyed-deployed.json","{""id"":""club-wooden"",""price"":1,""loc"":8003}"
"Location LP","pool","gear","0x47CCe4872F4b8F740CBB10d7d7Cf2f882D56BF6A","base","port-royal-gear-keyed-deployed.json","{""id"":""club-wooden"",""price"":1,""loc"":8003}"
"Location LP","pool","pool","0x2f301CB4014ade24c96A0801AB2f64BE62934e08","base","port-royal-gear-keyed-deployed.json","{""id"":""club-iron"",""price"":1,""loc"":8003}"
"Location LP","pool","gear","0x431153A3b7b0014722917D23797Cc6a172c3C322","base","port-royal-gear-keyed-deployed.json","{""id"":""club-iron"",""price"":1,""loc"":8003}"
"Location LP","pool","pool","0x0E96Cfda1Afdf56046fBF6B44Db11d1f282ef200","base","port-royal-gear-keyed-deployed.json","{""id"":""club-bronze"",""price"":1,""loc"":8003}"
"Location LP","pool","gear","0x11a32F6C5d01DCdB50aa64041413c4F5D0a44908","base","port-royal-gear-keyed-deployed.json","{""id"":""club-bronze"",""price"":1,""loc"":8003}"
"Location LP","pool","pool","0xE765Cc2d98B8bd7Fa8862d1d6b075459b3ef3057","base","port-royal-gear-keyed-deployed.json","{""id"":""club-steel"",""price"":1,""loc"":8003}"
"Location LP","pool","gear","0x07999E7544C67ffF1bac617C765978a9eb881811","base","port-royal-gear-keyed-deployed.json","{""id"":""club-steel"",""price"":1,""loc"":8003}"
"Location LP","pool","pool","0x8A5A8d6aC3BF0b22D7D221Ba122157827DaB97bc","base","port-royal-gear-keyed-deployed.json","{""id"":""sickle-wooden"",""price"":3,""loc"":8003}"
"Location LP","pool","gear","0xA76e4915b133C5295196287E328D8e0C8a3EEf77","base","port-royal-gear-keyed-deployed.json","{""id"":""sickle-wooden"",""price"":3,""loc"":8003}"
"Location LP","pool","pool","0x225f8325A97c751F6AE4445Ede099e1aB15998b8","base","port-royal-gear-keyed-deployed.json","{""id"":""sickle-iron"",""price"":6,""loc"":8003}"
"Location LP","pool","gear","0xedE43226c76dEB2D028Bb60C478584C913e7A025","base","port-royal-gear-keyed-deployed.json","{""id"":""sickle-iron"",""price"":6,""loc"":8003}"
"Location LP","pool","pool","0x161bd0E251C6adF5274f6Df052e1144d32D6F02f","base","port-royal-gear-keyed-deployed.json","{""id"":""sickle-bronze"",""price"":12,""loc"":8003}"
"Location LP","pool","gear","0xb9A0D6e316C0CC6b0f8430b9139B9a60faDBb6b9","base","port-royal-gear-keyed-deployed.json","{""id"":""sickle-bronze"",""price"":12,""loc"":8003}"
"Location LP","pool","pool","0xD0A144A41cF67d035AC2C4c9b3A652020ccc981D","base","port-royal-gear-keyed-deployed.json","{""id"":""sickle-steel"",""price"":24,""loc"":8003}"
"Location LP","pool","gear","0xEb1B1F688086aa44B81E0446FF32330Be161a5f8","base","port-royal-gear-keyed-deployed.json","{""id"":""sickle-steel"",""price"":24,""loc"":8003}"
"Location LP","pool","pool","0xbe35D912eD3fCF956a3AfB043AB46bD814b7B4C8","base","port-royal-gear-keyed-deployed.json","{""id"":""kama"",""price"":2,""loc"":8003}"
"Location LP","pool","gear","0x74b8Af0D714aec884ff2be08011B21E66bDb4D9e","base","port-royal-gear-keyed-deployed.json","{""id"":""kama"",""price"":2,""loc"":8003}"
"Location LP","pool","pool","0xaB1C2E5425325cde4D355f3C429204029169E62d","base","port-royal-gear-keyed-deployed.json","{""id"":""sai"",""price"":1,""loc"":8003}"
"Location LP","pool","gear","0xE1103AfA5FeC0cA03f12a10843CE49E4b351838D","base","port-royal-gear-keyed-deployed.json","{""id"":""sai"",""price"":1,""loc"":8003}"
"Location LP","pool","pool","0x6f071F4506df2189563715Dc755C172F45d7681d","base","port-royal-gear-keyed-deployed.json","{""id"":""nunchaku"",""price"":2,""loc"":8003}"
"Location LP","pool","gear","0xE35e0eB9cbF087cCa9d9448C5B2af5f6CC514871","base","port-royal-gear-keyed-deployed.json","{""id"":""nunchaku"",""price"":2,""loc"":8003}"
"Location LP","pool","pool","0x189424f53240fdD7829710F7dCEc419eaF2C8351","base","port-royal-gear-keyed-deployed.json","{""id"":""light-hammer-wooden"",""price"":1,""loc"":8003}"
"Location LP","pool","gear","0x97eba3dbCd862DC0e7e114baE6902d8b85EcbcBC","base","port-royal-gear-keyed-deployed.json","{""id"":""light-hammer-wooden"",""price"":1,""loc"":8003}"
"Location LP","pool","pool","0xA9DF9959F2Ea0dE9461FdaEb84Ac6CD0544A3dED","base","port-royal-gear-keyed-deployed.json","{""id"":""light-hammer-iron"",""price"":1,""loc"":8003}"
"Location LP","pool","gear","0xE8bB55686Ac1AB2FC3A04Bc8d791f3E05f830994","base","port-royal-gear-keyed-deployed.json","{""id"":""light-hammer-iron"",""price"":1,""loc"":8003}"
"Location LP","pool","pool","0x3FcC853E5eEe9ce767ae4fdB02a7936154A4a602","base","port-royal-gear-keyed-deployed.json","{""id"":""light-hammer-bronze"",""price"":2,""loc"":8003}"
"Location LP","pool","gear","0x658439dD0f206A6Ff06673536367f9B75708c719","base","port-royal-gear-keyed-deployed.json","{""id"":""light-hammer-bronze"",""price"":2,""loc"":8003}"
"Location LP","pool","pool","0x5E1D9E4AfF48155E43B3B9201528Fe3180d0DE93","base","port-royal-gear-keyed-deployed.json","{""id"":""light-hammer-steel"",""price"":4,""loc"":8003}"
"Location LP","pool","gear","0xa3eCfa7b5Acca7C79D319D5b9A622B4e67B45578","base","port-royal-gear-keyed-deployed.json","{""id"":""light-hammer-steel"",""price"":4,""loc"":8003}"
"Location LP","pool","pool","0x9eeC164C6b766daA12ed609669Df524d60Ac843C","base","port-royal-gear-keyed-deployed.json","{""id"":""handaxe-wooden"",""price"":3,""loc"":8003}"
"Location LP","pool","gear","0xC03FAC7e8cd622883EB60dDcD6BaC344bF819Af1","base","port-royal-gear-keyed-deployed.json","{""id"":""handaxe-wooden"",""price"":3,""loc"":8003}"
"Location LP","pool","pool","0x7F79303eA68466a947E12CB674FCB97031fb6860","base","port-royal-gear-keyed-deployed.json","{""id"":""handaxe-iron"",""price"":6,""loc"":8003}"
"Location LP","pool","gear","0x919b7Bb458a7cE77bd7464fAAE292c9C5D9000f2","base","port-royal-gear-keyed-deployed.json","{""id"":""handaxe-iron"",""price"":6,""loc"":8003}"
"Location LP","pool","pool","0x73434520a3e96dCEe9341984850e8aA46D21159d","base","port-royal-gear-keyed-deployed.json","{""id"":""handaxe-bronze"",""price"":12,""loc"":8003}"
"Location LP","pool","gear","0x8Bf94CAC2d81E73a31525ef2D8f698d073807752","base","port-royal-gear-keyed-deployed.json","{""id"":""handaxe-bronze"",""price"":12,""loc"":8003}"
"Location LP","pool","pool","0x76e11F6D8aF19d4F1fc53052f12DDE99368592B6","base","port-royal-gear-keyed-deployed.json","{""id"":""handaxe-steel"",""price"":24,""loc"":8003}"
"Location LP","pool","gear","0x89CCE19CE628457E7830A41C32383B4F236C30d0","base","port-royal-gear-keyed-deployed.json","{""id"":""handaxe-steel"",""price"":24,""loc"":8003}"
"Location LP","pool","pool","0x570F0F82EE137052967a160136923D5c90B7Be39","base","port-royal-gear-keyed-deployed.json","{""id"":""mace-wooden"",""price"":6,""loc"":8003}"
"Location LP","pool","gear","0x538A3D3bcD2Ea598c09F7B2f0538531753F82558","base","port-royal-gear-keyed-deployed.json","{""id"":""mace-wooden"",""price"":6,""loc"":8003}"
"Location LP","pool","pool","0x22dee7433769064F92b8c04bb3a268a2815D5308","base","port-royal-gear-keyed-deployed.json","{""id"":""mace-iron"",""price"":12,""loc"":8003}"
"Location LP","pool","gear","0xdEa3208C25b1dfF4fAB1fE0f0765F1fC05fDD27F","base","port-royal-gear-keyed-deployed.json","{""id"":""mace-iron"",""price"":12,""loc"":8003}"
"Location LP","pool","pool","0x08c2272fF5476Db987DC244db51338FAd3a3C8B1","base","port-royal-gear-keyed-deployed.json","{""id"":""mace-bronze"",""price"":24,""loc"":8003}"
"Location LP","pool","gear","0x1A07B02fC0529a40DbE318bc19297cc2765D7f5A","base","port-royal-gear-keyed-deployed.json","{""id"":""mace-bronze"",""price"":24,""loc"":8003}"
"Location LP","pool","pool","0x3a72Cf661C4374DE493d0D6C80F1943B72f34C3E","base","port-royal-gear-keyed-deployed.json","{""id"":""mace-steel"",""price"":48,""loc"":8003}"
"Location LP","pool","gear","0xc2Fe2E8b49609C95104417b9b30a54f51315851b","base","port-royal-gear-keyed-deployed.json","{""id"":""mace-steel"",""price"":48,""loc"":8003}"
"Location LP","pool","pool","0xB4B2C357F04cBE58f89521f17C58b61E679BdddE","base","port-royal-gear-keyed-deployed.json","{""id"":""morningstar"",""price"":8,""loc"":8003}"
"Location LP","pool","gear","0xDE334aEEd43D036Fa071Fa2ed54566443E802c58","base","port-royal-gear-keyed-deployed.json","{""id"":""morningstar"",""price"":8,""loc"":8003}"
"Location LP","pool","pool","0x503E164fD2b2F414f0a4b41b1d063b054ECe62B8","base","port-royal-gear-keyed-deployed.json","{""id"":""warhammer-wooden"",""price"":6,""loc"":8003}"
"Location LP","pool","gear","0xD5421C0b6882A077C0D6b2d60F1F910Cee2695F2","base","port-royal-gear-keyed-deployed.json","{""id"":""warhammer-wooden"",""price"":6,""loc"":8003}"
"Location LP","pool","pool","0x21B707D89758c8487da31B99A5486C448364C7C4","base","port-royal-gear-keyed-deployed.json","{""id"":""warhammer-iron"",""price"":12,""loc"":8003}"
"Location LP","pool","gear","0x43f1669678f027E62170E02493df43DdFDAfb814","base","port-royal-gear-keyed-deployed.json","{""id"":""warhammer-iron"",""price"":12,""loc"":8003}"
"Location LP","pool","pool","0x9662Db7849445Ee24605cEe4390b74Fe0D3F0458","base","port-royal-gear-keyed-deployed.json","{""id"":""warhammer-bronze"",""price"":24,""loc"":8003}"
"Location LP","pool","gear","0x051016a8777D938ab4Fd4fC5844aBCaBFb6f0242","base","port-royal-gear-keyed-deployed.json","{""id"":""warhammer-bronze"",""price"":24,""loc"":8003}"
"Location LP","pool","pool","0xE85aA20e1fE0A20958fDE64F9ee3B255fdDdaAdb","base","port-royal-gear-keyed-deployed.json","{""id"":""warhammer-steel"",""price"":48,""loc"":8003}"
"Location LP","pool","gear","0x807121E9E21a7256f3B9ff386256092B3eE5A701","base","port-royal-gear-keyed-deployed.json","{""id"":""warhammer-steel"",""price"":48,""loc"":8003}"
"Location LP","pool","pool","0x442a88A3Edc364C234b36bf5677F0BAC3A46A862","base","port-royal-gear-keyed-deployed.json","{""id"":""hammer"",""price"":12,""loc"":8003}"
"Location LP","pool","gear","0x71E819b4263fC96dFaac248eDdD622f038E5e995","base","port-royal-gear-keyed-deployed.json","{""id"":""hammer"",""price"":12,""loc"":8003}"
"Location LP","pool","pool","0xd575FB5170DCa7e3CABd27A683685e887656d4Aa","base","port-royal-gear-keyed-deployed.json","{""id"":""shortsword-wooden"",""price"":5,""loc"":8003}"
"Location LP","pool","gear","0x8456b1Bf9c044E708b1cc7EF5b33f3D5f1c857b9","base","port-royal-gear-keyed-deployed.json","{""id"":""shortsword-wooden"",""price"":5,""loc"":8003}"
"Location LP","pool","pool","0x535E8Db1Af82798455881FF094DA0bE4b942f014","base","port-royal-gear-keyed-deployed.json","{""id"":""shortsword-iron"",""price"":10,""loc"":8003}"
"Location LP","pool","gear","0xAEFE4E1CcC396105A9144239418990c7Fe2599A2","base","port-royal-gear-keyed-deployed.json","{""id"":""shortsword-iron"",""price"":10,""loc"":8003}"
"Location LP","pool","pool","0x15Ac2A8F4DBd1e3850506473D860c8512Faf8935","base","port-royal-gear-keyed-deployed.json","{""id"":""shortsword-bronze"",""price"":20,""loc"":8003}"
"Location LP","pool","gear","0x853f8c9c4956AE9A5C0539F362aDDdCB7a8C9fFc","base","port-royal-gear-keyed-deployed.json","{""id"":""shortsword-bronze"",""price"":20,""loc"":8003}"
"Location LP","pool","pool","0x4908Eee5a7a3DfBe8e1e551417e5c434dd2871D2","base","port-royal-gear-keyed-deployed.json","{""id"":""shortsword-steel"",""price"":40,""loc"":8003}"
"Location LP","pool","gear","0x3b64a84a9B9A6Fd31980b68D16Ba81CdEC3Ff63F","base","port-royal-gear-keyed-deployed.json","{""id"":""shortsword-steel"",""price"":40,""loc"":8003}"
"Location LP","pool","pool","0xe943962dD3335C8b7956dE7481Befb6ECB2a80Bf","base","port-royal-gear-keyed-deployed.json","{""id"":""scimitar-wooden"",""price"":8,""loc"":8003}"
"Location LP","pool","gear","0x077Fe13d4C4d97DAD5208A2e3ad6F62c80142C0D","base","port-royal-gear-keyed-deployed.json","{""id"":""scimitar-wooden"",""price"":8,""loc"":8003}"
"Location LP","pool","pool","0xB99D4e6C6f870e8e7a957f5B69b438Df5A32fC74","base","port-royal-gear-keyed-deployed.json","{""id"":""scimitar-iron"",""price"":15,""loc"":8003}"
"Location LP","pool","gear","0xE75b9A1eFae7D006e2BF249Bddf57E770659ad62","base","port-royal-gear-keyed-deployed.json","{""id"":""scimitar-iron"",""price"":15,""loc"":8003}"
"Location LP","pool","pool","0x871305e38B675AaB70f761919A9b8951e3AbeC6d","base","port-royal-gear-keyed-deployed.json","{""id"":""scimitar-bronze"",""price"":30,""loc"":8003}"
"Location LP","pool","gear","0xbB3a9c8a0fE352dE1C2727918CD2799C6aE81239","base","port-royal-gear-keyed-deployed.json","{""id"":""scimitar-bronze"",""price"":30,""loc"":8003}"
"Location LP","pool","pool","0x158777557c98616b1389Bcee23a2c88FFb0d4DEd","base","port-royal-gear-keyed-deployed.json","{""id"":""scimitar-steel"",""price"":60,""loc"":8003}"
"Location LP","pool","gear","0x9524Dd72E297277f6b1b0BfF039FEDDd807cEcb0","base","port-royal-gear-keyed-deployed.json","{""id"":""scimitar-steel"",""price"":60,""loc"":8003}"
"Location LP","pool","pool","0x75F05DC9915056B3AFe5E6D59b215e7B025555Da","base","port-royal-gear-keyed-deployed.json","{""id"":""rapier-wooden"",""price"":10,""loc"":8003}"
"Location LP","pool","gear","0xCA66a4949fbc3d5396fC548c82Ab3815199372DA","base","port-royal-gear-keyed-deployed.json","{""id"":""rapier-wooden"",""price"":10,""loc"":8003}"
"Location LP","pool","pool","0x3dd8952E009E57A5F83b5A1f01a5745842dCfc39","base","port-royal-gear-keyed-deployed.json","{""id"":""rapier-iron"",""price"":20,""loc"":8003}"
"Location LP","pool","gear","0xFA4A610ad7e1A4792Ac25927E465245f107DEe46","base","port-royal-gear-keyed-deployed.json","{""id"":""rapier-iron"",""price"":20,""loc"":8003}"
"Location LP","pool","pool","0x20718e352D577b2df4169cFD546D5c39439B3b0f","base","port-royal-gear-keyed-deployed.json","{""id"":""rapier-bronze"",""price"":40,""loc"":8003}"
"Location LP","pool","gear","0xa0b6041dAf415AdE12108239Cab1E2e22136BA38","base","port-royal-gear-keyed-deployed.json","{""id"":""rapier-bronze"",""price"":40,""loc"":8003}"
"Location LP","pool","pool","0x6761ebcc564151Daa7DD5A2bF405a119A4467854","base","port-royal-gear-keyed-deployed.json","{""id"":""rapier-steel"",""price"":80,""loc"":8003}"
"Location LP","pool","gear","0xD60c9E2172464a48A54678BEe30C8a86e9b99f95","base","port-royal-gear-keyed-deployed.json","{""id"":""rapier-steel"",""price"":80,""loc"":8003}"
"Location LP","pool","pool","0xbAE6962F35F3310F2790F7FFf6B66d7A8B6397c1","base","port-royal-gear-keyed-deployed.json","{""id"":""kukri"",""price"":8,""loc"":8003}"
"Location LP","pool","gear","0xBF08F866c8a739A9e80E6aEB76933719F46ED28F","base","port-royal-gear-keyed-deployed.json","{""id"":""kukri"",""price"":8,""loc"":8003}"
"Location LP","pool","pool","0xf205Ecc197FAf01BAD73dC3a9166c8e4FE5aA6a7","base","port-royal-gear-keyed-deployed.json","{""id"":""longsword-wooden"",""price"":8,""loc"":8003}"
"Location LP","pool","gear","0xE9197B4A3655A52a2d4Efdf84c87B95388a7feeb","base","port-royal-gear-keyed-deployed.json","{""id"":""longsword-wooden"",""price"":8,""loc"":8003}"
"Location LP","pool","pool","0x92D5519688f818261847e9035aa42273559eEdec","base","port-royal-gear-keyed-deployed.json","{""id"":""longsword-iron"",""price"":15,""loc"":8003}"
"Location LP","pool","gear","0x0fFEb9da4B2d1a0362058d9b277473401eFcF6F4","base","port-royal-gear-keyed-deployed.json","{""id"":""longsword-iron"",""price"":15,""loc"":8003}"
"Location LP","pool","pool","0xF407700BE59935598Ac83776f3A0186236DFc1b7","base","port-royal-gear-keyed-deployed.json","{""id"":""longsword-bronze"",""price"":30,""loc"":8003}"
"Location LP","pool","gear","0xAad05374215c2C9806ae3e2e1C4b7a3240Cc37be","base","port-royal-gear-keyed-deployed.json","{""id"":""longsword-bronze"",""price"":30,""loc"":8003}"
"Location LP","pool","pool","0x0e1eDF01fC5D7327D675AfC58B591625CD7631aA","base","port-royal-gear-keyed-deployed.json","{""id"":""longsword-steel"",""price"":60,""loc"":8003}"
