category,type,name,address,chain,file,context
"Token","token","Wooden Battleaxe","0x85ef6781508775cF1BC7AF4d5a2459e2C32918B3","base","gear-deployed.json","{""id"":""battleaxe-wooden"",""name"":""Wooden Battleaxe"",""symbol"":""BATTLEAXEWO"",""decimals"":18,""slot"":""weapon"",""material"":""wooden"",""gold"":5,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Iron Battleaxe","0xfbeCaf8247a220a6F9839C4C3Edeb979281246c5","base","gear-deployed.json","{""id"":""battleaxe-iron"",""name"":""Iron Battleaxe"",""symbol"":""BATTLEAXEIR"",""decimals"":18,""slot"":""weapon"",""material"":""iron"",""gold"":10,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Bronze Battleaxe","0x3c40192304dbE7b48C3563929981d7936d1af63c","base","gear-deployed.json","{""id"":""battleaxe-bronze"",""name"":""Bronze Battleaxe"",""symbol"":""BATTLEAXEBR"",""decimals"":18,""slot"":""weapon"",""material"":""bronze"",""gold"":20,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Steel Battleaxe","0x12c8df4397CE1E7E84868Ff6984B264d7E1610e2","base","gear-deployed.json","{""id"":""battleaxe-steel"",""name"":""Steel Battleaxe"",""symbol"":""BATTLEAXEST"",""decimals"":18,""slot"":""weapon"",""material"":""steel"",""gold"":40,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Wooden Flail","0xE9c29631488a98eFEbE75BaAE3b23Df7308c8EF0","base","gear-deployed.json","{""id"":""flail-wooden"",""name"":""Wooden Flail"",""symbol"":""FLAILWOODEN"",""decimals"":18,""slot"":""weapon"",""material"":""wooden"",""gold"":4,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Iron Flail","0x8e1738D9afAfB3f7f6a9e7Ebd0CBb86552a03824","base","gear-deployed.json","{""id"":""flail-iron"",""name"":""Iron Flail"",""symbol"":""FLAILIRON"",""decimals"":18,""slot"":""weapon"",""material"":""iron"",""gold"":8,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Bronze Flail","0x4b90343aAb034322C453B317be3beBbEB74842B2","base","gear-deployed.json","{""id"":""flail-bronze"",""name"":""Bronze Flail"",""symbol"":""FLAILBRONZE"",""decimals"":18,""slot"":""weapon"",""material"":""bronze"",""gold"":16,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Steel Flail","0x146788f467F9B0184A94E25CdB174879DBDdA29f","base","gear-deployed.json","{""id"":""flail-steel"",""name"":""Steel Flail"",""symbol"":""FLAILSTEEL"",""decimals"":18,""slot"":""weapon"",""material"":""steel"",""gold"":32,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Bastard Sword","0xdE0BF1AF8230E719e4b67e543cdCd37a0218d1Ca","base","gear-deployed.json","{""id"":""bastard-sword"",""name"":""Bastard Sword"",""symbol"":""BASTARDSWOR"",""decimals"":18,""slot"":""weapon"",""material"":""iron"",""gold"":35,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Wooden Quarterstaff","0x022c59520F2a28656FBB2B24839770106d993A68","base","gear-deployed.json","{""id"":""quarterstaff-wooden"",""name"":""Wooden Quarterstaff"",""symbol"":""QUARTERSTAF"",""decimals"":18,""slot"":""weapon"",""material"":""wooden"",""gold"":1,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Iron Quarterstaff","0xd6f1Dc2465f4625032D6Ae36cafD4345b74Ee50e","base","gear-deployed.json","{""id"":""quarterstaff-iron"",""name"":""Iron Quarterstaff"",""symbol"":""QUARTERSTAF"",""decimals"":18,""slot"":""weapon"",""material"":""iron"",""gold"":1,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Bronze Quarterstaff","0x4b512d658cFcA30CADa749a6e3BFa8a97948253E","base","gear-deployed.json","{""id"":""quarterstaff-bronze"",""name"":""Bronze Quarterstaff"",""symbol"":""QUARTERSTAF"",""decimals"":18,""slot"":""weapon"",""material"":""bronze"",""gold"":1,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Steel Quarterstaff","0xEF89c43ED48a7584a11292B030f6Bcd43aC3410f","base","gear-deployed.json","{""id"":""quarterstaff-steel"",""name"":""Steel Quarterstaff"",""symbol"":""QUARTERSTAF"",""decimals"":18,""slot"":""weapon"",""material"":""steel"",""gold"":1,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Wooden Greatsword","0x24582B08f78AAa91FdfA78B2d5126ccAc83032bb","base","gear-deployed.json","{""id"":""greatsword-wooden"",""name"":""Wooden Greatsword"",""symbol"":""GREATSWORDW"",""decimals"":18,""slot"":""weapon"",""material"":""wooden"",""gold"":25,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Iron Greatsword","0xcd5e79DE2619C72a9105436c5A183C41E8C5a08b","base","gear-deployed.json","{""id"":""greatsword-iron"",""name"":""Iron Greatsword"",""symbol"":""GREATSWORDI"",""decimals"":18,""slot"":""weapon"",""material"":""iron"",""gold"":50,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Bronze Greatsword","0x1D9aB89b11cA667126529db9744dA3084DD33302","base","gear-deployed.json","{""id"":""greatsword-bronze"",""name"":""Bronze Greatsword"",""symbol"":""GREATSWORDB"",""decimals"":18,""slot"":""weapon"",""material"":""bronze"",""gold"":100,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Steel Greatsword","0xA1C5Bb4Eea77bc86834fAafbf7e9e98B96b551f9","base","gear-deployed.json","{""id"":""greatsword-steel"",""name"":""Steel Greatsword"",""symbol"":""GREATSWORDS"",""decimals"":18,""slot"":""weapon"",""material"":""steel"",""gold"":200,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Wooden Greataxe","0x8426ae1815Ce336523e21717D2eD9ff2d79f304a","base","gear-deployed.json","{""id"":""greataxe-wooden"",""name"":""Wooden Greataxe"",""symbol"":""GREATAXEWOO"",""decimals"":18,""slot"":""weapon"",""material"":""wooden"",""gold"":10,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Iron Greataxe","0x1fB369983d286Db644125871A3AdC96622792faB","base","gear-deployed.json","{""id"":""greataxe-iron"",""name"":""Iron Greataxe"",""symbol"":""GREATAXEIRO"",""decimals"":18,""slot"":""weapon"",""material"":""iron"",""gold"":20,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Bronze Greataxe","0xdA19Fc088Ee2bA924E8aE70FA8e33ADc618fb901","base","gear-deployed.json","{""id"":""greataxe-bronze"",""name"":""Bronze Greataxe"",""symbol"":""GREATAXEBRO"",""decimals"":18,""slot"":""weapon"",""material"":""bronze"",""gold"":40,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Steel Greataxe","0xb76A211e62F77cCC431423D070A221472876B80E","base","gear-deployed.json","{""id"":""greataxe-steel"",""name"":""Steel Greataxe"",""symbol"":""GREATAXESTE"",""decimals"":18,""slot"":""weapon"",""material"":""steel"",""gold"":80,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Wooden Greatclub","0x8AEAc0dF15Ad651B444F0F8C02Ff8D15a0bfBB75","base","gear-deployed.json","{""id"":""greatclub-wooden"",""name"":""Wooden Greatclub"",""symbol"":""GREATCLUBWO"",""decimals"":18,""slot"":""weapon"",""material"":""wooden"",""gold"":3,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Iron Greatclub","0x2011b357153160b59804323A5364550a5A7A7C57","base","gear-deployed.json","{""id"":""greatclub-iron"",""name"":""Iron Greatclub"",""symbol"":""GREATCLUBIR"",""decimals"":18,""slot"":""weapon"",""material"":""iron"",""gold"":5,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Bronze Greatclub","0x813d952b863061c8259c1B2d2C74886B83ee248A","base","gear-deployed.json","{""id"":""greatclub-bronze"",""name"":""Bronze Greatclub"",""symbol"":""GREATCLUBBR"",""decimals"":18,""slot"":""weapon"",""material"":""bronze"",""gold"":10,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Steel Greatclub","0xeebbDc94c47F06Bb6CA55adeCC422eA9bC2F34Aa","base","gear-deployed.json","{""id"":""greatclub-steel"",""name"":""Steel Greatclub"",""symbol"":""GREATCLUBST"",""decimals"":18,""slot"":""weapon"",""material"":""steel"",""gold"":20,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Maul","0x92a9B2A96473D075fCC89E5a04fe74b182C566E0","base","gear-deployed.json","{""id"":""maul"",""name"":""Maul"",""symbol"":""MAUL"",""decimals"":18,""slot"":""weapon"",""material"":""iron"",""gold"":30,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Dwarven Waraxe","0xEd5926Bf975F0385A6600848B10c303820f08F41","base","gear-deployed.json","{""id"":""dwarven-waraxe"",""name"":""Dwarven Waraxe"",""symbol"":""DWARVENWARA"",""decimals"":18,""slot"":""weapon"",""material"":""iron"",""gold"":30,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Dwarven Urgrosh","0xd49e128F45ca799c201947797cFeA190EA14605c","base","gear-deployed.json","{""id"":""dwarven-urgrosh"",""name"":""Dwarven Urgrosh"",""symbol"":""DWARVENURGR"",""decimals"":18,""slot"":""weapon"",""material"":""iron"",""gold"":50,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Gnome Hooked Hammer","0x2029Eab8437da5b62b1515e16a1AB7576188dbf9","base","gear-deployed.json","{""id"":""gnome-hooked-hammer"",""name"":""Gnome Hooked Hammer"",""symbol"":""GNOMEHOOKED"",""decimals"":18,""slot"":""weapon"",""material"":""iron"",""gold"":20,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Orc Double Axe","0x48BDd3daC8120B1eF0e71ca11C465E34bdE9f84d","base","gear-deployed.json","{""id"":""orc-double-axe"",""name"":""Orc Double Axe"",""symbol"":""ORCDOUBLEAX"",""decimals"":18,""slot"":""weapon"",""material"":""iron"",""gold"":60,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Wooden Glaive","0xA1e7616F3F883777c083bd08ccacb8c540f48E15","base","gear-deployed.json","{""id"":""glaive-wooden"",""name"":""Wooden Glaive"",""symbol"":""GLAIVEWOODE"",""decimals"":18,""slot"":""weapon"",""material"":""wooden"",""gold"":4,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Iron Glaive","0xC89Efe5203CA7cE30753782Bfa705159c14e5E2D","base","gear-deployed.json","{""id"":""glaive-iron"",""name"":""Iron Glaive"",""symbol"":""GLAIVEIRON"",""decimals"":18,""slot"":""weapon"",""material"":""iron"",""gold"":8,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Bronze Glaive","0x940527e9aE4049b589fa72C0f78af156150b4d08","base","gear-deployed.json","{""id"":""glaive-bronze"",""name"":""Bronze Glaive"",""symbol"":""GLAIVEBRONZ"",""decimals"":18,""slot"":""weapon"",""material"":""bronze"",""gold"":16,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Steel Glaive","0xb59FFEdFa0EA4891838F0d892D7A8b46515F93e0","base","gear-deployed.json","{""id"":""glaive-steel"",""name"":""Steel Glaive"",""symbol"":""GLAIVESTEEL"",""decimals"":18,""slot"":""weapon"",""material"":""steel"",""gold"":32,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Wooden Halberd","0x9f04cF41FC6E5C60cbDe7D9D81b81882ec865D99","base","gear-deployed.json","{""id"":""halberd-wooden"",""name"":""Wooden Halberd"",""symbol"":""HALBERDWOOD"",""decimals"":18,""slot"":""weapon"",""material"":""wooden"",""gold"":5,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Iron Halberd","0x5286D4467FD95c9bdA4ED42D0043a83755b3ee03","base","gear-deployed.json","{""id"":""halberd-iron"",""name"":""Iron Halberd"",""symbol"":""HALBERDIRON"",""decimals"":18,""slot"":""weapon"",""material"":""iron"",""gold"":10,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Bronze Halberd","0xd567184fD4856Eea4D90f967F8618DCAD5CF0048","base","gear-deployed.json","{""id"":""halberd-bronze"",""name"":""Bronze Halberd"",""symbol"":""HALBERDBRON"",""decimals"":18,""slot"":""weapon"",""material"":""bronze"",""gold"":20,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Steel Halberd","0xc7A18C3b226eBA6679416aA2B16ea52a9005eB0B","base","gear-deployed.json","{""id"":""halberd-steel"",""name"":""Steel Halberd"",""symbol"":""HALBERDSTEE"",""decimals"":18,""slot"":""weapon"",""material"":""steel"",""gold"":40,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Wooden Pike","0x9a926c027f0691A6d64109A62D8466868d29E59b","base","gear-deployed.json","{""id"":""pike-wooden"",""name"":""Wooden Pike"",""symbol"":""PIKEWOODEN"",""decimals"":18,""slot"":""weapon"",""material"":""wooden"",""gold"":3,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Iron Pike","0x29BD6891793DBbeEF47Eb85959059508405CADD9","base","gear-deployed.json","{""id"":""pike-iron"",""name"":""Iron Pike"",""symbol"":""PIKEIRON"",""decimals"":18,""slot"":""weapon"",""material"":""iron"",""gold"":5,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Bronze Pike","0x20C793fdbd76e68FAf9d510773cA45C5A79517aa","base","gear-deployed.json","{""id"":""pike-bronze"",""name"":""Bronze Pike"",""symbol"":""PIKEBRONZE"",""decimals"":18,""slot"":""weapon"",""material"":""bronze"",""gold"":10,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Steel Pike","0x5d961D2679598946973462fC27957cd36089f7eE","base","gear-deployed.json","{""id"":""pike-steel"",""name"":""Steel Pike"",""symbol"":""PIKESTEEL"",""decimals"":18,""slot"":""weapon"",""material"":""steel"",""gold"":20,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Wooden Lance","0x7f7A317B7117ffA5DfC18b2d40f786851471ef32","base","gear-deployed.json","{""id"":""lance-wooden"",""name"":""Wooden Lance"",""symbol"":""LANCEWOODEN"",""decimals"":18,""slot"":""weapon"",""material"":""wooden"",""gold"":5,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Iron Lance","0x62856444F5D9d2Bab72b41FA6531171AE3e25856","base","gear-deployed.json","{""id"":""lance-iron"",""name"":""Iron Lance"",""symbol"":""LANCEIRON"",""decimals"":18,""slot"":""weapon"",""material"":""iron"",""gold"":10,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Bronze Lance","0x047F12838Df2b35Bdb06508f8eC6FcEC142F0a24","base","gear-deployed.json","{""id"":""lance-bronze"",""name"":""Bronze Lance"",""symbol"":""LANCEBRONZE"",""decimals"":18,""slot"":""weapon"",""material"":""bronze"",""gold"":20,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Steel Lance","0x30F95078ba86ce0dE92FDD3Aff22188CAe3d7908","base","gear-deployed.json","{""id"":""lance-steel"",""name"":""Steel Lance"",""symbol"":""LANCESTEEL"",""decimals"":18,""slot"":""weapon"",""material"":""steel"",""gold"":40,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Mancatcher","0xc0A7d96B797dA493010E11599E702ADEA1111636","base","gear-deployed.json","{""id"":""mancatcher"",""name"":""Mancatcher"",""symbol"":""MANCATCHER"",""decimals"":18,""slot"":""weapon"",""material"":""iron"",""gold"":15,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Wooden Short Bow","0x8881e30b9FD44B3D9e5Ba7412f8B37e44efAcF39","base","gear-deployed.json","{""id"":""shortbow-wooden"",""name"":""Wooden Short Bow"",""symbol"":""SHORTBOWWOO"",""decimals"":18,""slot"":""weapon"",""material"":""wooden"",""gold"":15,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Iron Short Bow","0xD23C8154f53BD9c7adF2186171DcCD1b2A2460FA","base","gear-deployed.json","{""id"":""shortbow-iron"",""name"":""Iron Short Bow"",""symbol"":""SHORTBOWIRO"",""decimals"":18,""slot"":""weapon"",""material"":""iron"",""gold"":30,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Bronze Short Bow","0xab98a921b5f26d539726c04729B9213b8014D0c0","base","gear-deployed.json","{""id"":""shortbow-bronze"",""name"":""Bronze Short Bow"",""symbol"":""SHORTBOWBRO"",""decimals"":18,""slot"":""weapon"",""material"":""bronze"",""gold"":60,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Steel Short Bow","0xF177a1B5A90C689520A3223F46b5c15126314ab0","base","gear-deployed.json","{""id"":""shortbow-steel"",""name"":""Steel Short Bow"",""symbol"":""SHORTBOWSTE"",""decimals"":18,""slot"":""weapon"",""material"":""steel"",""gold"":120,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Long Bow","0x10095448Dc8C0c37189BaD46B9b1A2cD42f252Cc","base","gear-deployed.json","{""id"":""longbow"",""name"":""Long Bow"",""symbol"":""LONGBOW"",""decimals"":18,""slot"":""weapon"",""material"":""iron"",""gold"":75,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Wooden Crossbow","0x8Bf8eb988c7B81dD311F2C5B0E7c4e0eEb76Ce6C","base","gear-deployed.json","{""id"":""crossbow-wooden"",""name"":""Wooden Crossbow"",""symbol"":""CROSSBOWWOO"",""decimals"":18,""slot"":""weapon"",""material"":""wooden"",""gold"":18,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Iron Crossbow","0x8D8e1A7D501624964E66a3C7E81290f08EaE1D10","base","gear-deployed.json","{""id"":""crossbow-iron"",""name"":""Iron Crossbow"",""symbol"":""CROSSBOWIRO"",""decimals"":18,""slot"":""weapon"",""material"":""iron"",""gold"":35,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Bronze Crossbow","0xB96ae2663C19cdF26A9427607d8f98f09A46764D","base","gear-deployed.json","{""id"":""crossbow-bronze"",""name"":""Bronze Crossbow"",""symbol"":""CROSSBOWBRO"",""decimals"":18,""slot"":""weapon"",""material"":""bronze"",""gold"":70,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Steel Crossbow","0x6A38dc24520AC0ACa1eC971745D1f818402aC2f1","base","gear-deployed.json","{""id"":""crossbow-steel"",""name"":""Steel Crossbow"",""symbol"":""CROSSBOWSTE"",""decimals"":18,""slot"":""weapon"",""material"":""steel"",""gold"":140,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Hand Crossbow","0x7518D10E070b9c36052ED31c669D6d1A080796dd","base","gear-deployed.json","{""id"":""hand-crossbow"",""name"":""Hand Crossbow"",""symbol"":""HANDCROSSBO"",""decimals"":18,""slot"":""weapon"",""material"":""iron"",""gold"":100,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Heavy Crossbow","0xAD00Dba74C640f8b36317D98F81bE9D61715f7fe","base","gear-deployed.json","{""id"":""heavy-crossbow"",""name"":""Heavy Crossbow"",""symbol"":""HEAVYCROSSB"",""decimals"":18,""slot"":""weapon"",""material"":""iron"",""gold"":50,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Repeating Crossbow","0x80Ea0Ee9E5fAB5AD18A58ac7C97FcA494367D7aF","base","gear-deployed.json","{""id"":""repeating-crossbow"",""name"":""Repeating Crossbow"",""symbol"":""REPEATINGCR"",""decimals"":18,""slot"":""weapon"",""material"":""iron"",""gold"":250,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Wooden Dart","0x48d4ae81435e699Ed22C697516c1C61F3505b192","base","gear-deployed.json","{""id"":""dart-wooden"",""name"":""Wooden Dart"",""symbol"":""DARTWOODEN"",""decimals"":18,""slot"":""weapon"",""material"":""wooden"",""gold"":1,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Iron Dart","0x34c40293669768642A46635A537598147BC49B76","base","gear-deployed.json","{""id"":""dart-iron"",""name"":""Iron Dart"",""symbol"":""DARTIRON"",""decimals"":18,""slot"":""weapon"",""material"":""iron"",""gold"":1,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Bronze Dart","0x56D3F659ADc42969b95Dd89F986fA2BFa6B629C6","base","gear-deployed.json","{""id"":""dart-bronze"",""name"":""Bronze Dart"",""symbol"":""DARTBRONZE"",""decimals"":18,""slot"":""weapon"",""material"":""bronze"",""gold"":1,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Steel Dart","0x698865D2BE1844F7df72114f0A306D712f9d9425","base","gear-deployed.json","{""id"":""dart-steel"",""name"":""Steel Dart"",""symbol"":""DARTSTEEL"",""decimals"":18,""slot"":""weapon"",""material"":""steel"",""gold"":2,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Wooden Javelin","0x2d81bC23a528f27d99033eE272cD0c5179C92870","base","gear-deployed.json","{""id"":""javelin-wooden"",""name"":""Wooden Javelin"",""symbol"":""JAVELINWOOD"",""decimals"":18,""slot"":""weapon"",""material"":""wooden"",""gold"":1,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Iron Javelin","0xEa614cd605A71b2DF26bfFd73680cfEdE9ef81F7","base","gear-deployed.json","{""id"":""javelin-iron"",""name"":""Iron Javelin"",""symbol"":""JAVELINIRON"",""decimals"":18,""slot"":""weapon"",""material"":""iron"",""gold"":1,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Bronze Javelin","0xb70AF2A7Ae9fD15FB168eF260A40429e086742A7","base","gear-deployed.json","{""id"":""javelin-bronze"",""name"":""Bronze Javelin"",""symbol"":""JAVELINBRON"",""decimals"":18,""slot"":""weapon"",""material"":""bronze"",""gold"":2,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Steel Javelin","0x6c934D71529D97e15BAd31454e39451AaC6c3319","base","gear-deployed.json","{""id"":""javelin-steel"",""name"":""Steel Javelin"",""symbol"":""JAVELINSTEE"",""decimals"":18,""slot"":""weapon"",""material"":""steel"",""gold"":4,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Shuriken","0xB61c34FE002f5C4c7D73CC3d14d5190162B5d36B","base","gear-deployed.json","{""id"":""shuriken"",""name"":""Shuriken"",""symbol"":""SHURIKEN"",""decimals"":18,""slot"":""weapon"",""material"":""iron"",""gold"":1,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Wooden Sling","0x2270AfC1e62c189CBfc68BD9785ca4037EC66557","base","gear-deployed.json","{""id"":""sling-wooden"",""name"":""Wooden Sling"",""symbol"":""SLINGWOODEN"",""decimals"":18,""slot"":""weapon"",""material"":""wooden"",""gold"":1,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Iron Sling","0x678E9f9D90f3412246Ad1CE61a6Ea67946Addbb6","base","gear-deployed.json","{""id"":""sling-iron"",""name"":""Iron Sling"",""symbol"":""SLINGIRON"",""decimals"":18,""slot"":""weapon"",""material"":""iron"",""gold"":1,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Bronze Sling","0xf829588C9F9fd2c546529960cbf86FC434AaBB2A","base","gear-deployed.json","{""id"":""sling-bronze"",""name"":""Bronze Sling"",""symbol"":""SLINGBRONZE"",""decimals"":18,""slot"":""weapon"",""material"":""bronze"",""gold"":1,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Steel Sling","0xe63e2853d0Abecc2E4CD68FCb09b30f7EA22b65F","base","gear-deployed.json","{""id"":""sling-steel"",""name"":""Steel Sling"",""symbol"":""SLINGSTEEL"",""decimals"":18,""slot"":""weapon"",""material"":""steel"",""gold"":1,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Blowgun","0xEeB9481150B256d9B6677422d474c1630777C392","base","gear-deployed.json","{""id"":""blowgun"",""name"":""Blowgun"",""symbol"":""BLOWGUN"",""decimals"":18,""slot"":""weapon"",""material"":""iron"",""gold"":2,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Bolas","0x66989C63fE692fcbb39d9A45D707ea2f2E47C7a2","base","gear-deployed.json","{""id"":""bolas"",""name"":""Bolas"",""symbol"":""BOLAS"",""decimals"":18,""slot"":""weapon"",""material"":""iron"",""gold"":5,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Net","0x7fa369bAA75DDEDB5E61D1e76C848ef370C368bF","base","gear-deployed.json","{""id"":""net"",""name"":""Net"",""symbol"":""NET"",""decimals"":18,""slot"":""weapon"",""material"":""iron"",""gold"":20,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Leather Armor","0x850c3D7cfaA8FD161d6b563A807844C7a164b37E","base","gear-deployed.json","{""id"":""armor"",""name"":""Leather Armor"",""symbol"":""ARMOR"",""decimals"":18,""slot"":""armor"",""material"":""cloth"",""gold"":10,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Studded Leather","0x4252c728e9A6B2AbB6A885A7E2b59fB4F78Ab7B1","base","gear-deployed.json","{""id"":""armor-studded"",""name"":""Studded Leather"",""symbol"":""ARMORSTUDDE"",""decimals"":18,""slot"":""armor"",""material"":""cloth"",""gold"":25,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Hide Armor","0xB8a808411C37BE2Bf0aC027df6A403564E77db98","base","gear-deployed.json","{""id"":""armor-hide"",""name"":""Hide Armor"",""symbol"":""ARMORHIDE"",""decimals"":18,""slot"":""armor"",""material"":""cloth"",""gold"":15,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Chain Shirt","0xF18e361015a2EaC801F4A1b50B2bDbD31e611740","base","gear-deployed.json","{""id"":""armor-chain-shirt"",""name"":""Chain Shirt"",""symbol"":""ARMORCHAINS"",""decimals"":18,""slot"":""armor"",""material"":""cloth"",""gold"":100,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Scale Mail","0x8eB7094c4634E88111E1F70ac8736a02f5D45F3b","base","gear-deployed.json","{""id"":""armor-scalemail"",""name"":""Scale Mail"",""symbol"":""ARMORSCALEM"",""decimals"":18,""slot"":""armor"",""material"":""cloth"",""gold"":50,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
